country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct
Laos,2010,17.3830053335339,3.90935018167503,8.52690551739717,990.0,5.98254521550082,7.0,27.4624877401915,6334194.0,30.6468600890172
Laos,2011,3.20231109313569,3.43702755895922,8.03865268023725,1130.0,7.5689885610998,9.0,28.0678025249814,6426590.0,31.2146877128668
Laos,2012,14.8994602830988,6.06067602678934,8.02609843461283,1350.0,4.2551267783209,10.74769974,32.504255276611,6518978.0,31.7422801040872
Laos,2013,4.86869294144942,5.68624628337024,8.02630022699017,1590.0,6.37142717782947,12.5,30.6473220372757,6611385.0,32.2264033448341
Laos,2014,4.67058881700166,6.53385086120159,7.61196343979319,1810.0,4.12924306873771,14.26000023,29.8013514004447,6703172.0,32.6638235172635
Laos,2015,4.50422633939387,7.47075777292731,7.27006584373785,1960.0,1.27735427102992,18.20000076,31.556651604237,6801645.0,33.1240204432199
Laos,2016,4.53091349383099,5.87774436155716,7.02283625501138,2110.0,1.59691227583204,21.87000084,29.0076540961796,6908802.0,33.8267455533474
Laos,2017,,9.87799160512334,6.8925308726989,2240.0,0.825478607568026,25.51040077,,7018147.0,34.5115346444216
Laos,2018,,7.4856486219066,6.24796000755872,2460.0,2.04039266890201,36.27130127,,7128045.0,35.2050070032013
Laos,2019,,4.03149139231071,5.4577350924848,2520.0,3.32255881256925,47.03229904,,7237636.0,35.9072880879451
Laos,2020,,5.09807193491087,0.503031829018681,2470.0,5.10407262959919,54.0,,7346533.0,36.6185033569111
Laos,2021,,5.69344695957329,2.52835100486102,2500.0,3.75562036658877,62.0,,7453194.0,37.338778268357
Laos,2022,,4.69509225789707,2.70742652643155,2300.0,22.9562225132056,64.54000092,,7559007.0,38.0682382805397
Laos,2023,,11.2425630959408,3.74568140158232,2110.0,31.2301341732646,64.39800262,,7664993.0,38.8070088517156
Laos,2024,,5.98958863567394,4.13019264438475,2000.0,23.1305695942588,65.59269714,,7769819.0,39.5552154401406
Malaysia,2000,13.0284321549706,4.03842862393763,8.85886816969386,3490.0,1.53474023697699,21.3847311644538,26.8674891484592,22967816.0,61.9694564490726
Malaysia,2001,3.02742703231749,0.597029318252079,0.517675319192861,3570.0,1.41678473206098,26.6959725007084,24.398219973396,23526538.0,63.0180877676224
Malaysia,2002,3.87210415422716,3.16612432250471,5.39098830692797,3810.0,1.80787246281536,32.3382043389359,24.7773431485884,24102477.0,64.056368465184
Malaysia,2003,8.11346873840739,2.92094209456765,5.7884992858875,4170.0,1.08967632577286,34.9711523397291,22.7633850643195,24679602.0,65.0750932867555
